Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	regulation of nuclear-transcribed mRNA poly(A) tail shortening (GO:0060211)	1/11	0.0666572249433412	0.1770291881053389	0	0	16.02016129032258	43.38567003358629	ZFP36
GO_Biological_Process_2018	negative regulation of nucleocytoplasmic transport (GO:0046823)	1/11	0.0666572249433412	0.1770291881053389	0	0	16.02016129032258	43.38567003358629	SP100
GO_Biological_Process_2018	regulation of RNA polymerase II transcriptional preinitiation complex assembly (GO:0045898)	1/11	0.0666572249433412	0.1770291881053389	0	0	16.02016129032258	43.38567003358629	PSMC5
GO_Biological_Process_2018	negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154)	2/68	0.067599414005056	0.1787003027633656	0	0	4.880266075388026	13.148197955524717	IFI6;CARD16
GO_Biological_Process_2018	regulation of endopeptidase activity (GO:0052548)	2/68	0.067599414005056	0.1787003027633656	0	0	4.880266075388026	13.148197955524717	PSME2;PSMB9
GO_Biological_Process_2018	response to organic cyclic compound (GO:0014070)	2/69	0.0693411479130708	0.1795833785749589	0	0	4.807183594224002	12.829011541749937	BCL2;PMAIP1
GO_Biological_Process_2018	regulation of innate immune response (GO:0045088)	2/69	0.0693411479130708	0.1795833785749589	0	0	4.807183594224002	12.829011541749937	PLSCR1;IFI16
GO_Biological_Process_2018	regulation of ERK1 and ERK2 cascade (GO:0070372)	4/247	0.0694660564438632	0.1795833785749589	0	0	2.670747882869095	7.122663044261802	PYCARD;CCL4;PHB;GBP1
GO_Biological_Process_2018	positive regulation of intracellular protein transport (GO:0090316)	3/152	0.0700596024304438	0.1795833785749589	0	0	3.255473649466388	8.65438024042595	PLK3;UBL5;RAC2
GO_Biological_Process_2018	phospholipid metabolic process (GO:0006644)	2/70	0.0710975888053507	0.1795833785749589	0	0	4.736250597800096	12.521234493382636	RARRES3;PIP4K2A
GO_Biological_Process_2018	vascular endothelial growth factor receptor signaling pathway (GO:0048010)	2/70	0.0710975888053507	0.1795833785749589	0	0	4.736250597800096	12.521234493382636	NCF1;CYBA
GO_Biological_Process_2018	positive regulation of protein depolymerization (GO:1901881)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	PLEK
GO_Biological_Process_2018	regulation of myoblast fusion (GO:1901739)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	CD53
GO_Biological_Process_2018	axonal fasciculation (GO:0007413)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	RTN4
GO_Biological_Process_2018	activation of cysteine-type endopeptidase activity (GO:0097202)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	IFI16
GO_Biological_Process_2018	peptidyl-arginine modification (GO:0018195)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	KRTCAP2
GO_Biological_Process_2018	positive regulation of interleukin-1 production (GO:0032732)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	IFI16
GO_Biological_Process_2018	negative regulation of metabolic process (GO:0009892)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	GZMA
GO_Biological_Process_2018	positive regulation of peptidase activity (GO:0010952)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	PSME2
GO_Biological_Process_2018	response to interleukin-6 (GO:0070741)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	PHB
GO_Biological_Process_2018	negative regulation of oxidoreductase activity (GO:0051354)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	GZMA
GO_Biological_Process_2018	pyrimidine nucleoside salvage (GO:0043097)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	TYMP
GO_Biological_Process_2018	mitochondrial outer membrane permeabilization (GO:0097345)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	PMAIP1
GO_Biological_Process_2018	modification-dependent macromolecule catabolic process (GO:0043632)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	ISG15
GO_Biological_Process_2018	negative regulation of interleukin-1 secretion (GO:0050711)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	CARD16
GO_Biological_Process_2018	nucleoside catabolic process (GO:0009164)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	TYMP
GO_Biological_Process_2018	pyrimidine-containing compound salvage (GO:0008655)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	TYMP
GO_Biological_Process_2018	regulation of interleukin-2 biosynthetic process (GO:0045076)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	ZFP36
GO_Biological_Process_2018	regulation of T cell differentiation in thymus (GO:0033081)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	SOD1
GO_Biological_Process_2018	negative regulation of substrate adhesion-dependent cell spreading (GO:1900025)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	GBP1
GO_Biological_Process_2018	pyrimidine deoxyribonucleotide catabolic process (GO:0009223)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	DUT
GO_Biological_Process_2018	negative regulation of androgen receptor signaling pathway (GO:0060766)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	PHB
GO_Biological_Process_2018	negative regulation of leukocyte apoptotic process (GO:2000107)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	IRF7
GO_Biological_Process_2018	regulation of protein localization to cell periphery (GO:1904375)	1/12	0.0724938156944449	0.1795833785749589	0	0	14.563049853372434	38.21714214339772	GBP1
GO_Biological_Process_2018	regulation of cell communication (GO:0010646)	2/71	0.0728684882712354	0.1801208086704564	0	0	4.667373630258042	12.22431357530195	PSMC5;TYMP
GO_Biological_Process_2018	response to metal ion (GO:0010038)	2/72	0.074653600397869	0.1833428207620783	0	0	4.600464576074332	11.93772954542905	MT2A;BCL2
GO_Biological_Process_2018	Rho protein signal transduction (GO:0007266)	2/72	0.074653600397869	0.1833428207620783	0	0	4.600464576074332	11.93772954542905	RAC2;ARHGEF3
GO_Biological_Process_2018	regulation of fat cell differentiation (GO:0045598)	2/72	0.074653600397869	0.1833428207620783	0	0	4.600464576074332	11.93772954542905	ZFP36;CCDC85B
GO_Biological_Process_2018	B cell activation (GO:0042113)	2/73	0.076452681708907	0.1835974837586459	0	0	4.5354402839803045	11.660994632947268	PLCG2;BCL2
GO_Biological_Process_2018	positive regulation of cytokine secretion (GO:0050715)	2/73	0.076452681708907	0.1835974837586459	0	0	4.5354402839803045	11.660994632947268	PYCARD;CD2
GO_Biological_Process_2018	regulation of G-protein coupled receptor protein signaling pathway (GO:0008277)	2/74	0.078265491215941	0.1835974837586459	0	0	4.472222222222222	11.393650228708516	PLEK;PHB
GO_Biological_Process_2018	response to iron ion (GO:0010039)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	BCL2
GO_Biological_Process_2018	regulation of interleukin-1 beta production (GO:0032651)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	IFI16
GO_Biological_Process_2018	negative regulation of macrophage derived foam cell differentiation (GO:0010745)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	NFKBIA
GO_Biological_Process_2018	mitochondrial genome maintenance (GO:0000002)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	TYMP
GO_Biological_Process_2018	regulation of superoxide anion generation (GO:0032928)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	SOD1
GO_Biological_Process_2018	positive regulation of lamellipodium assembly (GO:0010592)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	RAC2
GO_Biological_Process_2018	regulation of oxidoreductase activity (GO:0051341)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	GZMA
GO_Biological_Process_2018	positive regulation of cellular carbohydrate metabolic process (GO:0010676)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	PMAIP1
GO_Biological_Process_2018	endoplasmic reticulum tubular network organization (GO:0071786)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	RTN4
GO_Biological_Process_2018	myelination in peripheral nervous system (GO:0022011)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	SOD1
GO_Biological_Process_2018	multivesicular body sorting pathway (GO:0071985)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	CHMP5
GO_Biological_Process_2018	regulation of cytolysis (GO:0042268)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	PF4
GO_Biological_Process_2018	placenta development (GO:0001890)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	SOD1
GO_Biological_Process_2018	DNA damage response, signal transduction by p53 class mediator resulting in transcription of p21 class mediator (GO:0006978)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	SP100
GO_Biological_Process_2018	positive regulation of cholesterol efflux (GO:0010875)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	NFKBIA
GO_Biological_Process_2018	regulation of macrophage differentiation (GO:0045649)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	PF4
GO_Biological_Process_2018	regulation of cAMP metabolic process (GO:0030814)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	PF4
GO_Biological_Process_2018	copper ion homeostasis (GO:0055070)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	MT2A
GO_Biological_Process_2018	regulation of leukocyte migration (GO:0002685)	1/13	0.0782941984154646	0.1835974837586459	0	0	13.348790322580646	34.003130280859715	RAC2
GO_Biological_Process_2018	negative regulation of intracellular signal transduction (GO:1902532)	3/161	0.0801279524914806	0.1875125445599814	0	0	3.0686345714878605	7.745634163892694	PYCARD;PLEK;BCL2
GO_Biological_Process_2018	positive regulation of JNK cascade (GO:0046330)	2/76	0.0819313428076467	0.1885951207346131	0	0	4.350911887497253	10.885431871233092	PYCARD;NCF1
GO_Biological_Process_2018	hemopoiesis (GO:0030097)	2/76	0.0819313428076467	0.1885951207346131	0	0	4.350911887497253	10.885431871233092	IFI16;PLEK
GO_Biological_Process_2018	response to interleukin-1 (GO:0070555)	2/76	0.0819313428076467	0.1885951207346131	0	0	4.350911887497253	10.885431871233092	PYCARD;CCL4
GO_Biological_Process_2018	positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)	3/163	0.0824467213691488	0.1885951207346131	0	0	3.029969262295082	7.561600368308668	BST2;SHISA5;CARD16
GO_Biological_Process_2018	glycerophospholipid biosynthetic process (GO:0046474)	3/164	0.0836169368822549	0.1885951207346131	0	0	3.010996843498625	7.471816323525986	PLSCR1;PLCG2;PIP4K2A
GO_Biological_Process_2018	nucleoside salvage (GO:0043174)	1/14	0.0840585958440613	0.1885951207346131	0	0	12.321339950372208	30.51060905452009	TYMP
GO_Biological_Process_2018	positive regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043517)	1/14	0.0840585958440613	0.1885951207346131	0	0	12.321339950372208	30.51060905452009	PMAIP1
GO_Biological_Process_2018	DNA damage response, signal transduction resulting in transcription (GO:0042772)	1/14	0.0840585958440613	0.1885951207346131	0	0	12.321339950372208	30.51060905452009	SP100
GO_Biological_Process_2018	negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236)	1/14	0.0840585958440613	0.1885951207346131	0	0	12.321339950372208	30.51060905452009	TMBIM6
GO_Biological_Process_2018	regulation of nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay (GO:1900151)	1/14	0.0840585958440613	0.1885951207346131	0	0	12.321339950372208	30.51060905452009	ZFP36
GO_Biological_Process_2018	myeloid dendritic cell activation (GO:0001773)	1/14	0.0840585958440613	0.1885951207346131	0	0	12.321339950372208	30.51060905452009	PYCARD
GO_Biological_Process_2018	positive regulation of vascular smooth muscle cell proliferation (GO:1904707)	1/14	0.0840585958440613	0.1885951207346131	0	0	12.321339950372208	30.51060905452009	JUN
GO_Biological_Process_2018	pore complex assembly (GO:0046931)	1/14	0.0840585958440613	0.1885951207346131	0	0	12.321339950372208	30.51060905452009	RTN4
GO_Biological_Process_2018	negative regulation of interleukin-1 beta production (GO:0032691)	1/14	0.0840585958440613	0.1885951207346131	0	0	12.321339950372208	30.51060905452009	CARD16
GO_Biological_Process_2018	regulation of monocyte differentiation (GO:0045655)	1/14	0.0840585958440613	0.1885951207346131	0	0	12.321339950372208	30.51060905452009	IRF7
GO_Biological_Process_2018	positive regulation of purine nucleotide metabolic process (GO:1900544)	1/14	0.0840585958440613	0.1885951207346131	0	0	12.321339950372208	30.51060905452009	PF4
GO_Biological_Process_2018	pyrimidine-containing compound catabolic process (GO:0072529)	1/14	0.0840585958440613	0.1885951207346131	0	0	12.321339950372208	30.51060905452009	TYMP
GO_Biological_Process_2018	thymus development (GO:0048538)	1/14	0.0840585958440613	0.1885951207346131	0	0	12.321339950372208	30.51060905452009	SOD1
GO_Biological_Process_2018	regulation of response to interferon-gamma (GO:0060330)	1/14	0.0840585958440613	0.1885951207346131	0	0	12.321339950372208	30.51060905452009	SOCS1
GO_Biological_Process_2018	negative regulation of T cell receptor signaling pathway (GO:0050860)	1/14	0.0840585958440613	0.1885951207346131	0	0	12.321339950372208	30.51060905452009	GBP1
GO_Biological_Process_2018	response to ethanol (GO:0045471)	1/14	0.0840585958440613	0.1885951207346131	0	0	12.321339950372208	30.51060905452009	SOD1
GO_Biological_Process_2018	mitochondrion organization (GO:0007005)	3/167	0.0871703680926131	0.1945673927296558	0	0	2.95546781287485	7.211018789190027	MX1;PHB;TYMP
GO_Biological_Process_2018	positive regulation of stress-activated MAPK cascade (GO:0032874)	2/80	0.0894174461100671	0.1945673927296558	0	0	4.126954346466541	9.96428146167984	PYCARD;NCF1
GO_Biological_Process_2018	regulation of phosphatidylinositol 3-kinase signaling (GO:0014066)	2/80	0.0894174461100671	0.1945673927296558	0	0	4.126954346466541	9.96428146167984	NCF1;PIP4K2A
GO_Biological_Process_2018	negative regulation of MAPK cascade (GO:0043409)	2/80	0.0894174461100671	0.1945673927296558	0	0	4.126954346466541	9.96428146167984	PHB;GBP1
GO_Biological_Process_2018	nuclear pore organization (GO:0006999)	1/15	0.0897872293945084	0.1945673927296558	0	0	11.440668202764977	27.575585868407	RTN4
GO_Biological_Process_2018	maintenance of protein location in nucleus (GO:0051457)	1/15	0.0897872293945084	0.1945673927296558	0	0	11.440668202764977	27.575585868407	ARL2
GO_Biological_Process_2018	negative regulation of viral entry into host cell (GO:0046597)	1/15	0.0897872293945084	0.1945673927296558	0	0	11.440668202764977	27.575585868407	IFITM1
GO_Biological_Process_2018	pyrimidine nucleoside biosynthetic process (GO:0046134)	1/15	0.0897872293945084	0.1945673927296558	0	0	11.440668202764977	27.575585868407	TYMP
GO_Biological_Process_2018	transport along microtubule (GO:0010970)	1/15	0.0897872293945084	0.1945673927296558	0	0	11.440668202764977	27.575585868407	DYNLL1
GO_Biological_Process_2018	positive regulation of syncytium formation by plasma membrane fusion (GO:0060143)	1/15	0.0897872293945084	0.1945673927296558	0	0	11.440668202764977	27.575585868407	CD53
GO_Biological_Process_2018	negative regulation of mRNA processing (GO:0050686)	1/15	0.0897872293945084	0.1945673927296558	0	0	11.440668202764977	27.575585868407	TMBIM6
GO_Biological_Process_2018	cytoplasmic sequestering of protein (GO:0051220)	1/15	0.0897872293945084	0.1945673927296558	0	0	11.440668202764977	27.575585868407	NFKBIA
GO_Biological_Process_2018	pyrimidine nucleoside metabolic process (GO:0006213)	1/15	0.0897872293945084	0.1945673927296558	0	0	11.440668202764977	27.575585868407	TYMP
GO_Biological_Process_2018	negative regulation of anoikis (GO:2000811)	1/15	0.0897872293945084	0.1945673927296558	0	0	11.440668202764977	27.575585868407	BCL2
GO_Biological_Process_2018	inhibition of cysteine-type endopeptidase activity (GO:0097340)	1/15	0.0897872293945084	0.1945673927296558	0	0	11.440668202764977	27.575585868407	CARD16
